channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
TEDx Talks,Le droit protège-t-il les animaux ? | Hélène Thouy | TEDxBordeaux,924,https://www.youtube.com/watch?v=MQ56fvQ5IpQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLedroitprotgetillesanimauxHlneThouyTEDxBordeaux,MQ56fvQ5IpQ.wav
TEDx Talks,De la productivité et du bonheur à l'écoute de la nature | Baba Bear | TEDxBordeaux,962,https://www.youtube.com/watch?v=i8RPDKoec_0,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksDelaproductivitetdubonheurlcoutedelanatureBabaBearTEDxBordeaux,i8RPDKoec_0.wav
TEDx Talks,Le jeûne et ses croyances | Valérie Maurer | TEDxBordeaux,938,https://www.youtube.com/watch?v=bnQ_klFOrl0,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLejeneetsescroyancesValrieMaurerTEDxBordeaux,bnQ_klFOrl0.wav
TEDx Talks,La suggestion au service de l’influence | Romain Key | TEDxBordeaux,879,https://www.youtube.com/watch?v=EzzyUlmwdJM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLasuggestionauservicedelinfluenceRomainKeyTEDxBordeaux,EzzyUlmwdJM.wav
TEDx Talks,Le handicap et ses croyances | Grace Wembolua | TEDxBordeaux,720,https://www.youtube.com/watch?v=VGQFujPYBEA,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLehandicapetsescroyancesGraceWemboluaTEDxBordeaux,VGQFujPYBEA.wav
TEDx Talks,"Moi, j’écoute de tout | Stéphane Dorin | TEDxBordeaux",897,https://www.youtube.com/watch?v=b9fPfGWnBuM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksMoijcoutedetoutStphaneDorinTEDxBordeaux,b9fPfGWnBuM.wav
TEDx Talks,"Cancer, théâtre, tabou et compagnie | Malorie Bazin | TEDxBordeaux",809,https://www.youtube.com/watch?v=iQPLLKD-wVg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksCancerthtretabouetcompagnieMalorieBazinTEDxBordeaux,iQPLLKD-wVg.wav
TEDx Talks,Le jeu des croyances | Clément Apap | TEDxBordeaux,651,https://www.youtube.com/watch?v=PfjYwT9L6Jk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLejeudescroyancesClmentApapTEDxBordeaux,PfjYwT9L6Jk.wav
TEDx Talks,"Il ne faut pas croire tout ce qu’on raconte, vous savez... | Thomas Huchon | TEDxBordeaux",663,https://www.youtube.com/watch?v=MdErB6pV7a4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksIlnefautpascroiretoutcequonracontevoussavezThomasHuchonTEDxBordeaux,MdErB6pV7a4.wav
TEDx Talks,Release your true identity | Maya Burgener | TEDxMartigny,1022,https://www.youtube.com/watch?v=n6Y5UOslp0w,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksReleaseyourtrueidentityMayaBurgenerTEDxMartigny,n6Y5UOslp0w.wav
TEDx Talks,TEDx IFAMetz | Anne Sicherman -Villemin | Anne Sicherman -Villemin | TEDxIFAMetz,729,https://www.youtube.com/watch?v=IoE2dNH4nGI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksTEDxIFAMetzAnneSichermanVilleminAnneSichermanVilleminTEDxIFAMetz,IoE2dNH4nGI.wav
TEDx Talks,L’éducation au XXIIe siècle | Jean-François Boulagnon | TEDxBordeaux,1130,https://www.youtube.com/watch?v=W3iaXXWAydo,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLducationauXXIIesicleJeanFranoisBoulagnonTEDxBordeaux,W3iaXXWAydo.wav
TEDx Talks,On a deux vies | Caroline Matteucci-Rappaz |  TEDxIFAMetz,809,https://www.youtube.com/watch?v=yJdWN-55H0Y,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksOnadeuxviesCarolineMatteucciRappazTEDxIFAMetz,yJdWN-55H0Y.wav
TEDx Talks,L’esprit du samouraï et la volonté de rebondir | Pascal Couchepin | TEDxMartigny,1117,https://www.youtube.com/watch?v=c6CP31Oy6Y0,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLespritdusamouraetlavolontderebondirPascalCouchepinTEDxMartigny,c6CP31Oy6Y0.wav
TEDx Talks,TEDx IFAMetz / Philippe Buron Pilatre | Philippe Buron Pilatre | TEDxIFAMetz,729,https://www.youtube.com/watch?v=Un8Y_vxH8UA,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksTEDxIFAMetzPhilippeBuronPilatrePhilippeBuronPilatreTEDxIFAMetz,Un8Y_vxH8UA.wav
TEDx Talks,Le futur de l'éducation au Québec | Sébastien Stasse | TEDxCollègeJeandeBrébeuf,1180,https://www.youtube.com/watch?v=IlgYdlwEc04,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLefuturdelducationauQubecSbastienStasseTEDxCollgeJeandeBrbeuf,IlgYdlwEc04.wav
TEDx Talks,Le matériel génétique et la médecine à haute définition | Marc Servant | TEDxCollègeJeandeBrébeuf,1254,https://www.youtube.com/watch?v=RzK55xmx5dc,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLematrielgntiqueetlamdecinehautedfinitionMarcServantTEDxCollgeJeandeBrbeuf,RzK55xmx5dc.wav
TEDx Talks,Transition énergétique : procrastinateur ou prosommateur ? | Paul-Alain Clivaz | TEDxMartigny,1065,https://www.youtube.com/watch?v=qCl1EUQEAXQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksTransitionnergtiqueprocrastinateurouprosommateurPaulAlainClivazTEDxMartigny,qCl1EUQEAXQ.wav
TEDx Talks,Pour un droit des générations futures ! | Emilie Gaillard | TEDxRennes,930,https://www.youtube.com/watch?v=8qgdP5qmcZY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPourundroitdesgnrationsfuturesEmilieGaillardTEDxRennes,8qgdP5qmcZY.wav
TEDx Talks,"Le couple, l'argent : et si on en parlait ? | Astrid Hopfensitz | TEDxToulouse",768,https://www.youtube.com/watch?v=9br86vmyMBg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLecouplelargentetsionenparlaitAstridHopfensitzTEDxToulouse,9br86vmyMBg.wav
TEDx Talks,La semence : retour vers l'abondance | Ananda Guillet | TEDxToulouse,1043,https://www.youtube.com/watch?v=SnHof4oJKhs,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLasemenceretourverslabondanceAnandaGuilletTEDxToulouse,SnHof4oJKhs.wav
TEDx Talks,Vivre Debout | Latifa Ibn Ziaten | TEDxToulouse,919,https://www.youtube.com/watch?v=ZebD6o0Amwg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksVivreDeboutLatifaIbnZiatenTEDxToulouse,ZebD6o0Amwg.wav
TEDx Talks,"Etre plastique, c'est fantastique ! | Laure Verret | TEDxToulouse",905,https://www.youtube.com/watch?v=6k3fOGYTn8k,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksEtreplastiquecestfantastiqueLaureVerretTEDxToulouse,6k3fOGYTn8k.wav
TEDx Talks,La force du possible | Celine van Till | TEDxMartigny,1079,https://www.youtube.com/watch?v=iWnXjuaoQXM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLaforcedupossibleCelinevanTillTEDxMartigny,iWnXjuaoQXM.wav
TEDx Talks,Identifier ses ressources pour vivre plus heureux | Tanja Bellier Teichmann | TEDxMartigny,1008,https://www.youtube.com/watch?v=P8wu4qj9xZY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksIdentifiersesressourcespourvivreplusheureuxTanjaBellierTeichmannTEDxMartigny,P8wu4qj9xZY.wav
TEDx Talks,Construire demain avec les outils d’hier? | David Dräyer | TEDxMartigny,894,https://www.youtube.com/watch?v=_igCbwBIqKc,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksConstruiredemainaveclesoutilsdhierDavidDryerTEDxMartigny,_igCbwBIqKc.wav
TEDx Talks,Anthropocène : coup d'envoi ou coup de grâce ? | Nicolas Kramar | TEDxMartigny,1184,https://www.youtube.com/watch?v=hv1JfxApQPs,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksAnthropocnecoupdenvoioucoupdegrceNicolasKramarTEDxMartigny,hv1JfxApQPs.wav
TEDx Talks,Mieux vaut allumer une chandelle que de maudire l'obscurité | Hanh Ha | TEDxCannes,771,https://www.youtube.com/watch?v=jSrdYiX5aD4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksMieuxvautallumerunechandellequedemaudirelobscuritHanhHaTEDxCannes,jSrdYiX5aD4.wav
TEDx Talks,"Piloter ? Oui, tu peux le faire ! | Henri Corderoy du Tiers | TEDxCannes",712,https://www.youtube.com/watch?v=YI9udtbqJzU,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPiloterOuitupeuxlefaireHenriCorderoyduTiersTEDxCannes,YI9udtbqJzU.wav
TEDx Talks,De la sportification du business | Mariame Tighanimine | TEDxAix,685,https://www.youtube.com/watch?v=s1MUTAeWqn4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksDelasportificationdubusinessMariameTighanimineTEDxAix,s1MUTAeWqn4.wav
TEDx Talks,L'intelligence sensorielle | Régine Charvet-Pello | TEDxTours,1187,https://www.youtube.com/watch?v=YFYz2EBcFIM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLintelligencesensorielleRgineCharvetPelloTEDxTours,YFYz2EBcFIM.wav
TEDx Talks,Le drone solaire | Laurent Rivière | TEDxSciencesPo,987,https://www.youtube.com/watch?v=7oKHU8x9iAs,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLedronesolaireLaurentRivireTEDxSciencesPo,7oKHU8x9iAs.wav
TEDx Talks,From a good idea to a good product | Maxime Bourgeois | TEDxSciencesPo,846,https://www.youtube.com/watch?v=GdPThf3_cjc,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksFromagoodideatoagoodproductMaximeBourgeoisTEDxSciencesPo,GdPThf3_cjc.wav
TEDx Talks,Le pouvoir du cercle | Michel Laprise | TEDxCannes,1018,https://www.youtube.com/watch?v=2VeEtXv_3NE,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLepouvoirducercleMichelLapriseTEDxCannes,2VeEtXv_3NE.wav
TEDx Talks,"Votre voix, c'est vous | Joana Revis | TEDxCannes",650,https://www.youtube.com/watch?v=5Wj9bNQbLBI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksVotrevoixcestvousJoanaRevisTEDxCannes,5Wj9bNQbLBI.wav
TEDx Talks,Comment dépasser le sens des mots pour s'exprimer ? | Orianne Duprat-Briou | TEDxCannes,650,https://www.youtube.com/watch?v=16MWHwqz0mQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksCommentdpasserlesensdesmotspoursexprimerOrianneDupratBriouTEDxCannes,16MWHwqz0mQ.wav
TEDx Talks,Êtes-vous un héros ? | Gerald Garutti | TEDxCannes,1177,https://www.youtube.com/watch?v=HnWNty_5WSw,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalkstesvousunhrosGeraldGaruttiTEDxCannes,HnWNty_5WSw.wav
TEDx Talks,L'amour et les métaux | Yousra Bettahi | TEDxTours,610,https://www.youtube.com/watch?v=S4CbtYM-Ihg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLamouretlesmtauxYousraBettahiTEDxTours,S4CbtYM-Ihg.wav
TEDx Talks,La neurochirurgie sous hypnose | Ilyess Zemmoura & Eric Fournier | TEDxTours,1085,https://www.youtube.com/watch?v=AY33qhK8ccw,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLaneurochirurgiesoushypnoseIlyessZemmouraEricFournierTEDxTours,AY33qhK8ccw.wav
TEDx Talks,Le Documentaire retrouvé | Pierre Mathiote | TEDxKedgeBS,878,https://www.youtube.com/watch?v=jGr6_zvS4XI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLeDocumentaireretrouvPierreMathioteTEDxKedgeBS,jGr6_zvS4XI.wav
TEDx Talks,(Trop) près des étoiles | sébastien Chambres | TEDxVannes,1077,https://www.youtube.com/watch?v=Ks7GxzNzS1A,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksTropprsdestoilessbastienChambresTEDxVannes,Ks7GxzNzS1A.wav
TEDx Talks,Et si vous vous réveillez dans un monde sans argent ? | Paul Jorion | TEDxChambery,954,https://www.youtube.com/watch?v=i6y5UFSEPpI,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksEtsivousvousrveillezdansunmondesansargentPaulJorionTEDxChambery,i6y5UFSEPpI.wav
TEDx Talks,"Le temps existe-t-il vraiment, ou est-ce simplement un concept? | Marc Lachièze-Rey | TEDxChambery",1230,https://www.youtube.com/watch?v=9BEAGS5TnDY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLetempsexistetilvraimentouestcesimplementunconceptMarcLachizeReyTEDxChambery,9BEAGS5TnDY.wav
TEDx Talks,Les jeunes sont l'avenir de notre société | Angélique Guilland | TEDxChambery,746,https://www.youtube.com/watch?v=Er8WgTfkbL8,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLesjeunessontlavenirdenotresocitAngliqueGuillandTEDxChambery,Er8WgTfkbL8.wav
TEDx Talks,Rencontrez le premier éco-infirmier de France | Philippe Perrin | TEDxChambery,1406,https://www.youtube.com/watch?v=0f6qaPwK1P4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksRencontrezlepremiercoinfirmierdeFrancePhilippePerrinTEDxChambery,0f6qaPwK1P4.wav
TEDx Talks,Pourquoi vous devriez inviter un inconnu à prendre un café avec vous | Thais Compoint | TEDxChambery,1008,https://www.youtube.com/watch?v=UrfVFFSu1Mw,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPourquoivousdevriezinviteruninconnuprendreuncafavecvousThaisCompointTEDxChambery,UrfVFFSu1Mw.wav
TEDx Talks,Comment un simple morceau de papier peut devenir de l’argent | Marion Ducasse | TEDxChambery,1208,https://www.youtube.com/watch?v=PeYjWbqvOng,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksCommentunsimplemorceaudepapierpeutdevenirdelargentMarionDucasseTEDxChambery,PeYjWbqvOng.wav
TEDx Talks,Devenez maître  de votre énergie brute | Louis Derungs | TEDxChambery,753,https://www.youtube.com/watch?v=1RVp9xXWFMs,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksDevenezmatredevotrenergiebruteLouisDerungsTEDxChambery,1RVp9xXWFMs.wav
TEDx Talks,Je me suis retrouvé au coeur du Bataclan. | Fred Dewilde | TEDxChambery,821,https://www.youtube.com/watch?v=ahV3Y_1a_pU,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksJemesuisretrouvaucoeurduBataclanFredDewildeTEDxChambery,ahV3Y_1a_pU.wav
TEDx Talks,#FakeNews : Internet est-il devenu l'ennemi de la démocratie ? | Romain Badouard | TEDxCannes,957,https://www.youtube.com/watch?v=77OLw8vOFGg,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksFakeNewsInternetestildevenulennemideladmocratieRomainBadouardTEDxCannes,77OLw8vOFGg.wav
TEDx Talks,Nudge me if you can! | Riadh Lebib | TEDxAix,879,https://www.youtube.com/watch?v=1SZuVDR_AXE,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksNudgemeifyoucanRiadhLebibTEDxAix,1SZuVDR_AXE.wav
TEDx Talks,Concrete Bug | Said Afifi | TEDxElJadida,1009,https://www.youtube.com/watch?v=7MEV9Lexb-E,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksConcreteBugSaidAfifiTEDxElJadida,7MEV9Lexb-E.wav
TEDx Talks,"L'origami, le pliage des possibles | Valentin Bacquié | TEDxArtsetMetiersLille",842,https://www.youtube.com/watch?v=f53evpWWkgE,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLorigamilepliagedespossiblesValentinBacquiTEDxArtsetMetiersLille,f53evpWWkgE.wav
TEDx Talks,"La musique, une certaine forme de liberté | Thibault Cauvin | TEDxKedgeBS",834,https://www.youtube.com/watch?v=MbWzjcjCkhk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLamusiqueunecertaineformedelibertThibaultCauvinTEDxKedgeBS,MbWzjcjCkhk.wav
TEDx Talks,Pour des entreprises inspirées par nature | Thomas Binet | TEDxKedgeBSBordeaux,1022,https://www.youtube.com/watch?v=rUDKwBh9YRk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksPourdesentreprisesinspiresparnatureThomasBinetTEDxKedgeBSBordeaux,rUDKwBh9YRk.wav
TEDx Talks,Résilience - Jouer contre la contre-mélodie de la mélodie | Faïçal Tadlaoui | TEDxElJadida,1152,https://www.youtube.com/watch?v=PEMyYIpkWZ4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksRsilienceJouercontrelacontremlodiedelamlodieFaalTadlaouiTEDxElJadida,PEMyYIpkWZ4.wav
TEDx Talks,Un voyage autour de soi | Houda Chaloun | TEDxElJadida,1172,https://www.youtube.com/watch?v=v7tQRAVkdVU,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksUnvoyageautourdesoiHoudaChalounTEDxElJadida,v7tQRAVkdVU.wav
TEDx Talks,Biomécanique et prothèses | Xavier Bonnet | TEDxArtsetMetiersLille,791,https://www.youtube.com/watch?v=S45tO7VeE-o,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksBiomcaniqueetprothsesXavierBonnetTEDxArtsetMetiersLille,S45tO7VeE-o.wav
TEDx Talks,Repenser l'innovation | Jean-Louis Liévin | TEDxArtsetMetiersLille,921,https://www.youtube.com/watch?v=0aOleyUr4DQ,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksRepenserlinnovationJeanLouisLivinTEDxArtsetMetiersLille,0aOleyUr4DQ.wav
TEDx Talks,L'industrie créatrice | Kevin Franco | TEDxArtsetMetiersLille,1004,https://www.youtube.com/watch?v=5C6qeeXa1iA,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLindustriecratriceKevinFrancoTEDxArtsetMetiersLille,5C6qeeXa1iA.wav
TEDx Talks,"Thanks to Innovation, the future is better than you think | Mohamed Saad | TEDxAsfi",1017,https://www.youtube.com/watch?v=7Q-BZb-5hv4,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksThankstoInnovationthefutureisbetterthanyouthinkMohamedSaadTEDxAsfi,7Q-BZb-5hv4.wav
TEDx Talks,"Une histoire Edifiante, Début de Jeunes Aabir Sabil | Loubna Maaroufi | TEDxAsfi",1052,https://www.youtube.com/watch?v=0ZFVjLYJ-mY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksUnehistoireEdifianteDbutdeJeunesAabirSabilLoubnaMaaroufiTEDxAsfi,0ZFVjLYJ-mY.wav
TEDx Talks,Notre raison d'être profonde | Nadir El Guarrab | TEDxAsfi,1519,https://www.youtube.com/watch?v=CF_megfDWvk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksNotreraisondtreprofondeNadirElGuarrabTEDxAsfi,CF_megfDWvk.wav
TEDx Talks,"EDENDORADO, un Voyage en Harmonie (pour un avenir poétique) | Vincent Avanzi | TEDxAsfi",1165,https://www.youtube.com/watch?v=XVuqoMAdiHk,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksEDENDORADOunVoyageenHarmoniepourunavenirpotiqueVincentAvanziTEDxAsfi,XVuqoMAdiHk.wav
TEDx Talks,"La résilience, le pouvoir de rebondir plus haut après une épreuve. | Caroline Codsi | TEDxAsfi",965,https://www.youtube.com/watch?v=MieE9C2sdqo,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLarsiliencelepouvoirderebondirplushautaprsunepreuveCarolineCodsiTEDxAsfi,MieE9C2sdqo.wav
TEDx Talks,Désobéir est parfois un devoir | Simone Pâris de Bollardière | TEDxVannes,924,https://www.youtube.com/watch?v=wJwn7enbQf8,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,webm,TEDxTalksDsobirestparfoisundevoirSimonePrisdeBollardireTEDxVannes,wJwn7enbQf8.wav
TEDx Talks,Le bonheur : un enjeu politique méconnu | Patrick Viveret | TEDxVaugirardRoad,924,https://www.youtube.com/watch?v=qzWCiAv1YPM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLebonheurunenjeupolitiquemconnuPatrickViveretTEDxVaugirardRoad,qzWCiAv1YPM.wav
TEDx Talks,Désobéir à la tyrannie des émotions | Ilios Kotsou | TEDxVaugirardRoad,859,https://www.youtube.com/watch?v=yX7xQfUtwqA,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksDsobirlatyranniedesmotionsIliosKotsouTEDxVaugirardRoad,yX7xQfUtwqA.wav
TEDx Talks,Que raconte notre voix ? | Marco Beacco | TEDxVaugirardRoad,1000,https://www.youtube.com/watch?v=8J9VrnMsdaY,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksQueracontenotrevoixMarcoBeaccoTEDxVaugirardRoad,8J9VrnMsdaY.wav
TEDx Talks,Jouer avec les mots ! | Constance Jouet | TEDxVannes,1001,https://www.youtube.com/watch?v=K2DsKccMoZM,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksJoueraveclesmotsConstanceJouetTEDxVannes,K2DsKccMoZM.wav
TEDx Talks,Woman Power | Françoise Gri | TEDxVannes,1155,https://www.youtube.com/watch?v=Pg5LcJ4Hbrs,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksWomanPowerFranoiseGriTEDxVannes,Pg5LcJ4Hbrs.wav
TEDx Talks,Au-delà de la liberté | Jean Louis Normandin | TEDxVannes,980,https://www.youtube.com/watch?v=i34aIdXQ6Lw,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksAudeldelalibertJeanLouisNormandinTEDxVannes,i34aIdXQ6Lw.wav
TEDx Talks,Les idées ont du génie | Pascal Desfarges | TEDxVannes,1246,https://www.youtube.com/watch?v=tfNq6P3Bmlw,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksLesidesontdugniePascalDesfargesTEDxVannes,tfNq6P3Bmlw.wav
TEDx Talks,Danser avec les étoiles | Gillian Rhodes | TEDxVannes,894,https://www.youtube.com/watch?v=iuZu8dzalyc,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksDanseraveclestoilesGillianRhodesTEDxVannes,iuZu8dzalyc.wav
TEDx Talks,Savoir tendre la main | Olivier Meril | TEDxRennes,1055,https://www.youtube.com/watch?v=HqpNVVF9zJU,https://www.youtube.com/playlist?list=PLsRNoUx8w3rOzmp0qoc53u3vYrcFYsvKj,0,0,m4a,TEDxTalksSavoirtendrelamainOlivierMerilTEDxRennes,HqpNVVF9zJU.wav
